VideoID,Vote1,Vote2,Vote3,Vote4,Vote5,Vote6,Vote7,Vote8,Vote9,Vote10,Vote11,Vote12,Vote13,Vote14,Vote15,Vote16,Vote17,Vote18,Vote19,Vote20,StdDev,Mode,GA
02_00_0008,3,3,4,4,3,2,2,3,4,3,2,4,3,4,3,2,3,3,3,3,0.67,3,3
14_00_0032,3,4,4,2,3,2,3,4,4,3,3,3,3,2,3,3,3,3,4,2,0.67,3,3
21_00_0001,2,4,3,4,3,2,4,4,4,3,4,2,4,3,3,3,4,3,3,4,0.71,4,1
14_00_0027,3,2,4,4,4,3,4,4,3,4,3,3,2,4,3,3,4,3,4,2,0.71,4,3
18_00_0103,3,4,3,3,2,2,3,3,4,3,4,4,2,4,3,4,4,4,3,4,0.71,4,3
23_00_0018,2,2,3,4,3,3,3,4,3,2,4,4,4,4,3,4,3,4,3,4,0.71,4,3
24_00_0071,3,3,4,3,2,3,2,4,4,4,2,4,4,3,4,4,3,3,4,3,0.71,4,3
20_00_0058,4,3,3,3,4,4,4,4,4,3,3,4,1,3,4,3,3,3,3,3,0.71,3,4
05_00_0024,4,3,3,3,4,2,4,3,3,4,4,3,2,4,2,4,4,4,3,3,0.71,4,4
18_00_0058,3,3,2,3,4,4,3,4,4,4,4,3,3,4,3,4,3,2,2,4,0.71,4,4
14_00_0034,3,3,4,4,3,3,1,4,4,3,3,3,3,3,4,3,3,4,4,4,0.71,3,3
22_00_0003,4,3,2,2,3,4,3,4,4,4,3,3,4,4,4,2,3,4,4,4,0.73,4,2
14_00_0003,4,4,4,3,4,2,4,3,4,4,3,3,4,4,2,2,3,4,3,3,0.73,4,3
24_00_0065,2,2,4,4,3,4,3,2,4,3,4,3,4,4,4,4,3,3,4,3,0.73,4,3
08_00_0006,3,4,4,4,4,3,4,4,4,1,3,4,3,4,3,3,3,4,3,3,0.73,4,3
08_00_0013,4,2,3,4,4,3,2,3,3,3,4,4,4,4,4,4,3,2,4,4,0.73,4,3
14_00_0048,3,4,2,4,4,4,4,3,4,3,3,4,4,3,2,2,4,4,3,4,0.73,4,3
02_00_0022,3,4,4,2,4,4,4,3,4,3,2,3,4,4,4,2,3,3,4,4,0.73,4,3
24_00_0039,3,4,3,4,3,3,4,4,4,4,3,1,3,3,4,3,4,4,3,4,0.73,4,4
24_00_0114,4,2,3,4,2,4,3,3,3,3,3,4,4,4,4,2,4,3,4,4,0.73,4,4
24_00_0035,3,4,4,2,3,4,3,3,4,4,4,4,4,3,3,2,3,4,4,2,0.73,4,4
14_00_0055,2,3,4,4,2,4,2,4,3,3,4,4,3,4,4,3,4,3,4,4,0.73,4,4
02_00_0043,3,3,4,4,4,3,4,2,3,4,4,3,4,2,4,2,4,3,4,4,0.73,4,4
20_00_0023,2,3,4,2,3,4,3,4,4,3,3,4,2,3,3,3,3,4,3,4,0.68,3,4
24_00_0102,4,3,4,4,4,3,3,4,2,4,3,3,4,2,3,2,3,3,3,3,0.68,3,4
05_00_0021,4,3,2,4,2,3,4,3,2,3,3,3,3,4,3,3,4,4,3,4,0.68,3,4
20_00_0056,3,4,3,4,3,4,3,4,3,3,4,4,2,4,3,3,3,2,4,2,0.7,3,4
19_00_0012,3,3,2,4,3,4,3,3,2,3,4,4,4,3,2,4,3,4,3,4,0.7,3,4
14_00_0020,2,4,4,3,4,4,3,3,3,4,3,4,3,4,3,4,2,3,2,3,0.7,3,3
18_00_0034,3,3,4,2,4,4,4,2,3,2,4,4,4,4,3,3,4,4,4,4,0.74,4,2
22_00_0001,4,4,2,3,3,4,4,3,4,4,2,4,2,4,3,4,3,4,4,4,0.74,4,2
14_00_0091,4,4,4,4,4,3,3,3,4,3,3,3,3,4,4,1,4,4,4,3,0.74,4,3
22_00_0031,4,4,4,4,4,3,4,1,4,3,3,3,4,3,4,3,4,3,3,4,0.74,4,3
02_00_0028,2,4,4,4,3,4,4,2,4,4,3,4,3,3,4,4,4,2,4,3,0.74,4,3
18_00_0039,4,3,4,3,3,4,4,3,3,2,4,4,4,4,4,4,4,4,2,2,0.74,4,3
18_00_0109,2,3,4,4,2,4,2,4,3,4,4,4,4,3,4,4,3,4,4,4,0.74,4,3
16_00_0016,2,2,4,4,4,4,4,4,4,3,2,4,4,3,4,4,3,4,4,3,0.74,4,3
24_00_0052,4,4,3,4,4,4,4,3,4,3,4,4,3,4,3,1,3,3,4,3,0.74,4,4
24_00_0099,3,4,4,4,3,4,3,3,4,3,4,1,4,4,3,4,3,4,4,3,0.74,4,4
19_00_0013,3,4,4,3,3,4,4,3,4,3,4,3,4,4,4,1,3,4,3,4,0.74,4,4
14_00_0062,3,4,4,4,3,3,4,4,4,4,4,3,4,3,3,3,1,3,4,4,0.74,4,4
05_00_0003,1,4,3,3,3,3,4,4,4,3,3,3,4,4,3,4,4,4,4,4,0.74,4,4
19_00_0014,2,4,3,4,4,4,3,4,4,4,3,4,4,4,4,3,2,2,4,3,0.74,4,4
18_00_0099,4,4,4,4,2,4,4,4,3,3,2,3,4,4,3,2,4,3,4,4,0.74,4,4
02_00_0035,3,4,4,4,4,3,3,4,4,4,4,3,4,4,3,4,3,1,3,4,0.74,4,4
24_00_0053,2,4,4,4,3,3,4,4,3,4,4,2,3,4,4,3,4,2,4,4,0.74,4,4
14_00_0039,3,4,4,4,4,4,3,3,4,3,3,4,3,4,4,1,4,3,4,4,0.74,4,4
20_00_0083,4,2,4,4,4,2,4,3,3,4,4,4,4,4,2,4,4,3,4,3,0.74,4,4
14_00_0080,3,2,4,4,4,2,4,3,4,4,4,4,4,4,4,4,2,3,3,4,0.74,4,4
24_00_0029,4,2,4,4,4,4,4,3,3,4,2,4,4,4,3,4,4,3,4,2,0.74,4,4
20_00_0107,3,2,3,2,3,3,3,3,4,2,2,3,3,3,3,4,4,3,3,4,0.63,3,4
14_00_0077,3,3,4,2,3,2,4,3,3,3,3,3,4,3,2,2,3,3,3,4,0.63,3,3
15_00_0010,4,3,4,3,4,4,4,4,4,4,4,4,4,3,4,3,3,3,1,4,0.74,4,3
12_00_0007,3,2,3,3,3,3,2,4,4,4,4,3,4,3,3,4,3,3,3,2,0.65,3,2
22_00_0032,3,3,1,4,3,3,3,4,3,3,3,3,3,3,4,3,3,3,4,4,0.65,3,4
24_00_0005,2,2,4,3,3,4,3,3,3,3,3,4,2,3,3,3,4,3,4,4,0.65,3,3
18_00_0029,4,4,4,4,2,4,3,4,3,4,4,4,4,4,4,4,2,4,4,2,0.73,4,3
24_00_0105,4,4,3,3,4,1,3,4,4,4,4,4,4,4,3,4,4,4,4,3,0.73,4,4
18_00_0068,4,4,3,4,3,4,4,1,4,3,4,4,4,4,4,4,3,3,4,4,0.73,4,4
24_00_0088,4,4,4,4,4,4,3,4,4,2,4,4,3,4,2,4,4,4,2,4,0.73,4,4
24_00_0034,3,4,3,3,3,3,4,3,4,3,3,3,4,3,2,2,3,2,4,3,0.62,3,4
07_00_0021,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0.22,1,2
02_00_0002,4,3,4,4,4,4,1,4,4,4,4,4,4,3,4,4,4,3,4,3,0.73,4,2
15_00_0003,4,4,3,4,3,4,4,4,4,4,4,3,4,1,4,4,3,4,4,4,0.73,4,3
02_00_0044,1,4,4,4,3,4,4,4,4,3,4,4,3,4,4,3,4,4,4,4,0.73,4,4
18_00_0105,3,2,3,4,3,4,3,4,4,4,4,3,3,4,3,4,3,4,2,4,0.66,4,3
18_00_0081,4,3,4,3,2,3,2,4,3,4,4,3,4,4,4,4,3,3,4,3,0.66,4,3
05_00_0002,4,4,4,3,4,3,4,4,3,4,4,3,3,4,3,3,3,2,4,2,0.66,4,3
08_00_0008,4,4,3,4,3,4,3,3,3,4,3,4,4,4,4,2,3,3,4,2,0.66,4,3
22_00_0039,4,3,2,3,4,3,3,3,4,4,4,4,3,4,4,4,3,4,2,3,0.66,4,3
05_00_0009,3,3,3,4,4,2,4,4,4,3,2,3,3,4,4,4,3,3,4,4,0.66,4,3
24_00_0036,4,2,4,4,4,3,3,3,2,4,4,4,4,3,4,3,3,3,4,3,0.66,4,4
20_00_0116,3,4,4,2,4,3,4,4,3,3,3,4,4,4,4,3,4,2,3,3,0.66,4,4
20_00_0089,3,3,4,3,4,3,4,4,4,4,4,4,3,4,2,2,3,3,4,3,0.66,4,4
24_00_0040,3,4,3,2,4,4,3,4,4,4,2,3,4,4,3,3,3,3,4,4,0.66,4,4
22_00_0025,3,3,3,4,3,4,4,4,2,4,3,4,3,2,4,3,4,3,4,4,0.66,4,4
18_00_0060,3,3,4,2,4,4,3,3,4,4,4,3,2,4,3,3,4,4,3,4,0.66,4,4
24_00_0032,4,4,4,4,3,3,3,3,3,2,2,4,4,3,4,4,3,4,4,3,0.66,4,4
24_00_0055,3,4,3,3,3,3,4,4,4,3,4,3,2,3,3,4,4,3,4,2,0.64,3,4
14_00_0068,3,4,3,4,3,4,3,2,3,2,4,4,3,4,3,3,3,4,3,4,0.64,3,4
20_00_0020,4,3,4,3,2,2,4,4,3,4,3,4,3,3,3,4,4,3,3,3,0.64,3,3
10_00_0012,3,4,3,4,3,4,3,4,3,3,4,4,3,4,3,2,3,4,3,2,0.64,3,3
20_00_0052,3,3,4,4,4,4,3,2,4,4,3,3,4,3,4,3,3,3,2,3,0.64,3,3
14_00_0023,4,4,4,3,4,3,3,4,3,3,3,4,3,4,4,3,3,2,3,2,0.64,3,3
02_00_0005,3,3,4,4,4,4,4,4,1,4,4,4,4,3,4,4,4,4,4,4,0.71,4,3
24_00_0007,4,4,4,4,4,3,3,3,3,3,4,2,4,4,3,4,3,4,2,4,0.67,4,2
02_00_0003,3,4,4,4,4,4,2,4,4,3,3,3,3,4,3,4,2,3,4,4,0.67,4,2
14_00_0012,3,4,4,3,4,3,4,4,4,3,4,3,4,4,3,4,3,2,2,4,0.67,4,3
06_00_0006,4,3,4,4,4,2,4,4,3,4,4,3,3,4,3,4,2,3,4,3,0.67,4,3
23_00_0006,3,3,2,4,3,4,4,4,4,4,3,4,3,4,3,4,2,4,3,4,0.67,4,3
08_00_0003,3,4,3,4,3,4,2,4,3,4,4,3,3,3,4,4,2,4,4,4,0.67,4,3
18_00_0101,4,4,3,2,4,3,2,3,3,3,3,4,4,4,4,4,4,3,4,4,0.67,4,3
18_00_0085,4,3,3,2,2,4,3,3,3,4,3,4,4,4,4,3,4,4,4,4,0.67,4,3
09_00_0006,3,4,3,4,4,4,4,4,3,3,4,4,4,4,3,2,3,3,4,2,0.67,4,3
24_00_0079,3,2,4,4,3,4,4,4,3,3,4,4,3,4,3,2,4,4,4,3,0.67,4,3
18_00_0082,3,4,3,4,2,4,3,3,4,3,4,4,3,2,4,4,4,4,4,4,0.67,4,3
15_00_0012,4,2,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,4,2,0.67,4,3
18_00_0062,2,4,4,4,2,4,3,4,3,4,4,3,3,4,4,4,3,3,4,4,0.67,4,3
20_00_0044,3,3,4,3,4,4,4,4,4,2,3,3,3,4,4,4,4,3,4,2,0.67,4,4
14_00_0038,3,2,4,4,4,3,4,4,2,3,4,4,4,4,4,3,3,3,3,4,0.67,4,4
14_00_0022,3,3,2,4,3,4,4,4,4,4,4,4,3,4,4,3,3,4,2,3,0.67,4,4
14_00_0053,4,4,4,3,3,3,4,4,4,3,4,2,3,4,4,2,3,4,4,3,0.67,4,4
24_00_0111,4,4,3,3,4,4,4,2,3,4,4,3,4,4,2,3,4,4,3,3,0.67,4,4
19_00_0004,4,3,4,2,4,3,4,4,4,4,4,3,4,3,4,3,4,3,4,2,0.67,4,4
24_00_0103,3,4,3,2,4,4,3,4,3,4,4,4,4,4,4,4,3,3,4,2,0.67,4,4
24_00_0082,4,3,4,4,3,3,3,4,4,4,4,4,2,3,4,4,2,4,3,4,0.67,4,4
14_00_0087,3,4,2,3,4,4,4,4,3,3,3,4,4,4,4,4,4,2,4,3,0.67,4,4
12_00_0005,3,4,4,3,4,4,3,4,4,3,3,3,2,3,4,2,4,3,3,4,0.65,3,2
24_00_0084,3,3,3,3,3,4,4,4,2,3,3,3,2,4,4,4,4,3,4,4,0.65,3,4
10_00_0005,4,3,4,4,4,4,2,3,4,4,3,2,4,3,3,3,3,3,4,3,0.65,3,3
20_00_0010,3,4,4,3,2,4,3,3,2,4,4,3,4,4,3,3,3,3,4,4,0.65,3,3
22_00_0040,3,3,3,4,4,4,4,3,4,3,4,2,3,3,3,4,3,2,4,4,0.65,3,3
07_00_0011,2,4,4,3,2,3,4,4,3,3,4,3,4,3,4,3,3,3,4,4,0.65,3,3
02_00_0039,4,3,2,2,4,4,3,4,3,4,3,4,3,4,4,4,3,3,3,3,0.65,3,3
23_00_0007,2,3,4,3,3,4,3,4,3,4,4,3,4,3,2,3,4,4,4,3,0.65,3,3
22_00_0011,3,3,4,3,4,3,4,3,4,3,4,2,3,4,3,2,4,3,3,3,0.62,3,2
20_00_0032,4,3,2,3,3,3,3,3,3,4,3,2,3,4,4,4,3,4,4,3,0.62,3,4
24_00_0083,3,2,3,4,3,4,4,3,4,3,4,3,3,3,3,3,4,4,2,3,0.62,3,4
22_00_0046,4,4,3,3,3,4,4,3,4,2,3,3,3,2,3,3,3,3,4,4,0.62,3,4
24_00_0069,3,4,3,2,4,3,3,4,3,3,3,4,2,3,4,4,4,3,3,3,0.62,3,4
18_00_0073,4,3,4,3,3,2,3,3,4,3,4,3,3,3,4,2,3,3,4,3,0.6,3,4
14_00_0069,3,3,3,3,4,3,2,3,3,3,4,3,3,4,4,4,2,3,3,4,0.6,3,3
24_00_0011,2,4,3,3,3,4,4,3,4,4,3,4,4,4,4,4,4,4,2,4,0.67,4,3
22_00_0038,4,4,2,4,2,4,3,4,4,4,4,4,3,4,3,4,4,3,3,4,0.67,4,3
24_00_0008,4,2,4,4,4,4,4,4,3,4,3,3,4,3,2,4,3,4,4,4,0.67,4,4
06_00_0009,3,4,4,3,4,2,4,4,3,4,4,2,3,4,4,4,4,4,4,3,0.67,4,4
24_00_0054,2,4,4,4,3,4,4,3,4,4,4,2,3,4,4,4,3,4,4,3,0.67,4,4
02_00_0004,4,4,4,4,4,4,3,4,4,3,1,4,4,4,4,4,4,4,4,4,0.7,4,3
16_00_0019,2,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,2,4,3,0.66,4,3
18_00_0076,4,4,4,4,4,4,3,2,3,4,4,4,2,4,3,4,4,4,4,3,0.66,4,4
23_00_0024,3,4,3,3,2,4,3,3,2,4,3,3,3,3,3,4,3,3,3,4,0.57,3,3
24_00_0044,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,2,2,4,4,0.65,4,4
18_00_0104,4,3,3,4,3,3,3,3,3,3,2,3,3,4,3,3,4,3,3,2,0.54,3,3
24_00_0016,4,4,3,4,4,4,4,4,4,4,4,2,4,4,4,3,4,2,4,4,0.64,4,3
20_00_0036,3,4,3,3,4,3,2,4,3,3,4,4,3,4,3,4,3,3,4,4,0.58,3,4
20_00_0051,4,3,4,4,4,4,4,3,3,4,3,4,3,3,3,3,3,3,4,2,0.58,3,4
20_00_0037,3,3,3,4,4,3,4,3,4,4,3,3,3,4,4,3,3,2,4,4,0.58,3,4
18_00_0092,3,3,4,4,3,3,4,3,4,3,4,3,4,4,4,3,4,3,3,2,0.58,3,4
24_00_0041,3,4,3,3,2,4,4,3,4,4,3,3,3,3,3,4,4,3,4,4,0.58,3,3
17_00_0002,4,4,3,3,4,3,4,2,3,3,4,3,4,4,3,3,4,4,3,3,0.58,3,3
15_00_0013,3,4,4,4,3,3,3,3,4,3,3,3,4,3,4,4,4,2,4,3,0.58,3,3
18_00_0071,4,4,3,4,4,4,3,3,3,3,3,3,3,4,4,3,3,3,2,3,0.56,3,4
14_00_0008,3,3,3,3,2,3,3,3,4,3,4,3,3,4,4,4,4,3,3,4,0.56,3,3
05_00_0001,4,4,4,3,3,4,3,3,3,3,4,4,3,3,4,4,2,4,4,4,0.59,4,2
05_00_0016,2,4,4,4,3,4,3,3,3,4,3,4,4,3,4,3,4,3,4,4,0.59,4,2
18_00_0086,3,2,3,4,3,3,4,3,4,4,4,3,3,3,4,3,4,4,4,4,0.59,4,3
18_00_0007,3,3,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,2,3,3,0.59,4,3
16_00_0012,4,3,3,4,3,4,3,4,4,4,3,4,4,4,3,3,2,4,3,3,0.59,4,3
06_00_0007,4,4,3,3,4,4,4,4,2,3,4,3,3,3,4,3,4,4,3,3,0.59,4,3
20_00_0021,3,3,3,2,4,3,4,3,3,3,3,4,4,4,4,4,4,3,4,4,0.59,4,3
12_00_0008,3,4,3,4,4,2,4,4,3,3,4,3,4,3,3,4,4,3,4,3,0.59,4,3
16_00_0004,3,4,3,3,4,4,4,4,4,3,3,4,4,4,3,2,3,3,3,4,0.59,4,3
02_00_0014,4,4,3,3,4,3,4,4,2,3,4,3,4,3,3,4,4,4,3,3,0.59,4,3
05_00_0022,2,3,4,3,4,3,3,3,3,4,4,4,4,4,4,3,3,4,3,4,0.59,4,3
14_00_0057,3,4,3,4,4,4,2,3,4,4,3,4,3,4,3,4,3,4,3,3,0.59,4,3
14_00_0025,4,3,4,4,3,3,4,4,3,4,4,3,4,3,4,4,4,3,3,2,0.59,4,3
19_00_0002,3,4,3,3,4,3,4,3,4,4,3,3,2,4,4,4,4,3,4,4,0.59,4,3
24_00_0092,3,4,4,2,3,3,4,4,3,4,3,4,4,4,4,3,4,3,4,3,0.59,4,3
15_00_0011,2,3,4,4,3,4,3,3,4,3,4,3,4,4,4,3,3,4,4,4,0.59,4,3
18_00_0090,4,3,4,4,4,3,4,3,4,4,4,4,2,3,3,4,3,3,3,3,0.59,4,4
20_00_0099,3,3,3,4,3,3,4,3,4,4,4,4,3,4,4,2,3,4,4,4,0.59,4,4
24_00_0104,4,4,3,3,4,4,4,3,3,4,4,2,3,4,3,3,4,4,4,3,0.59,4,4
14_00_0018,3,3,4,3,3,4,4,3,4,3,4,4,4,2,4,3,3,4,4,4,0.59,4,4
10_00_0011,3,3,3,3,2,4,4,4,3,4,3,4,3,4,4,3,3,3,4,3,0.57,3,3
24_00_0006,3,2,3,3,3,3,3,3,3,4,4,3,3,4,4,4,4,4,3,4,0.57,3,3
10_00_0039,3,4,4,4,3,3,3,4,4,3,2,4,4,3,4,4,4,4,4,3,0.59,4,3
14_00_0092,3,4,4,3,4,3,4,4,4,3,3,4,4,4,4,2,3,3,4,4,0.59,4,3
18_00_0078,3,3,4,4,3,4,3,4,4,3,3,4,4,2,4,4,4,4,4,3,0.59,4,3
23_00_0008,4,4,4,4,4,4,3,4,3,4,4,4,3,3,2,4,4,3,3,3,0.59,4,3
19_00_0003,4,3,3,3,3,3,4,4,3,4,4,4,4,4,3,4,2,4,4,4,0.59,4,3
14_00_0019,4,3,3,3,3,4,4,4,4,4,4,4,2,4,4,3,3,4,4,3,0.59,4,4
18_00_0061,4,4,4,4,4,3,4,2,4,4,3,4,4,3,4,4,3,3,3,3,0.59,4,4
18_00_0027,4,4,3,3,4,4,3,2,3,3,4,3,4,4,4,4,4,4,4,3,0.59,4,4
20_00_0033,3,4,2,3,3,4,4,4,4,4,4,4,3,4,4,3,3,4,3,4,0.59,4,4
22_00_0027,4,4,3,3,4,4,4,4,4,3,4,3,4,2,3,4,3,3,4,4,0.59,4,4
15_00_0002,3,3,2,3,3,4,3,3,3,3,3,4,4,3,4,3,4,3,3,4,0.54,3,2
18_00_0120,3,3,3,3,2,4,3,3,4,4,3,3,3,3,4,3,3,3,4,4,0.54,3,2
18_00_0005,3,4,4,2,3,3,4,4,4,3,4,4,4,4,4,4,4,4,3,3,0.58,4,3
20_00_0101,4,3,4,4,3,3,3,3,4,4,4,4,4,4,2,4,4,4,4,3,0.58,4,3
14_00_0049,4,3,4,4,3,4,4,4,3,4,4,3,2,4,3,4,3,4,4,4,0.58,4,3
18_00_0089,4,3,4,3,4,3,4,4,3,3,4,4,4,4,3,2,4,4,4,4,0.58,4,3
12_00_0006,2,4,4,3,4,4,4,3,3,3,4,3,4,4,4,4,3,4,4,4,0.58,4,3
16_00_0007,3,4,2,3,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,3,0.58,4,3
22_00_0016,4,4,4,2,4,3,3,3,4,3,4,4,4,4,4,3,4,4,4,3,0.58,4,3
18_00_0118,3,4,4,4,3,3,4,4,4,4,4,3,4,3,3,4,4,2,4,4,0.58,4,4
24_00_0097,3,4,4,4,2,4,3,4,3,4,4,4,3,4,4,4,3,4,4,3,0.58,4,4
24_00_0037,3,4,2,4,4,4,3,4,4,4,3,4,3,4,3,3,4,4,4,4,0.58,4,4
20_00_0095,4,4,4,3,4,3,4,2,4,4,4,3,3,4,4,4,4,3,4,3,0.58,4,4
14_00_0061,4,2,4,3,4,4,4,4,4,3,3,3,4,3,4,4,4,4,3,4,0.58,4,4
06_00_0035,3,3,3,4,3,4,4,3,3,4,3,3,3,3,3,2,4,3,3,3,0.51,3,4
22_00_0008,3,4,4,4,4,4,4,3,4,2,3,3,4,3,4,4,4,4,4,4,0.57,4,3
02_00_0034,4,4,4,4,3,3,3,4,4,4,4,4,4,3,4,4,4,2,4,3,0.57,4,3
18_00_0064,3,4,4,2,4,4,3,4,3,4,4,3,4,4,4,3,4,4,4,4,0.57,4,3
02_00_0017,4,4,4,4,4,4,2,4,4,3,4,3,4,4,3,4,4,3,4,3,0.57,4,3
14_00_0071,4,3,4,4,4,3,4,2,4,3,3,4,4,4,4,4,4,3,4,4,0.57,4,4
24_00_0059,4,4,3,4,3,4,4,2,3,4,4,4,3,4,4,4,3,4,4,4,0.57,4,4
12_00_0013,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,4,2,4,0.57,4,4
20_00_0053,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3,0.57,4,4
24_00_0015,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,2,3,0.57,4,4
18_00_0088,4,4,2,3,4,4,3,4,4,4,4,4,3,4,4,3,3,4,4,4,0.57,4,4
18_00_0009,4,4,4,3,4,4,4,4,4,3,2,3,4,3,4,4,4,4,4,4,0.56,4,4
18_00_0040,3,3,4,4,3,4,3,4,4,4,4,2,4,4,4,4,4,4,4,4,0.56,4,4
24_00_0049,3,3,4,4,3,4,3,3,4,3,3,4,4,3,3,3,4,3,3,4,0.49,3,4
18_00_0083,3,4,3,4,4,3,3,4,4,3,3,3,3,3,3,4,4,3,4,3,0.49,3,3
15_00_0014,3,3,3,4,4,4,4,4,3,3,4,4,3,4,3,3,3,3,4,4,0.5,3,4
24_00_0110,4,4,3,3,4,4,4,3,3,3,3,3,3,4,4,4,3,3,4,4,0.5,3,4
02_00_0042,3,4,4,4,4,3,3,3,4,3,4,3,3,4,3,4,4,4,3,3,0.5,3,4
14_00_0095,4,4,4,3,4,3,4,3,3,4,4,3,4,3,3,3,3,3,4,3,0.5,3,4
02_00_0045,3,3,3,4,4,3,3,3,4,3,4,4,4,3,4,4,3,3,3,4,0.5,3,3
24_00_0009,4,4,4,3,4,4,4,4,3,4,3,4,4,4,4,4,2,4,4,4,0.54,4,4
14_00_0042,4,4,2,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,3,4,0.54,4,4
10_00_0024,4,2,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,0.54,4,4
24_00_0087,4,4,4,3,4,4,4,4,4,3,4,4,4,2,4,4,4,4,4,3,0.54,4,4
12_00_0017,4,4,3,4,4,4,4,2,4,4,4,4,4,3,4,3,4,4,4,4,0.54,4,4
02_00_0007,4,4,2,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,0.54,4,4
24_00_0078,4,4,4,4,4,4,4,4,4,3,4,4,2,4,4,3,4,4,3,4,0.54,4,4
18_00_0050,4,4,3,3,4,4,3,3,4,4,4,4,3,4,3,3,4,4,3,3,0.5,4,3
20_00_0048,3,4,4,3,4,4,3,4,3,3,4,4,4,4,3,3,4,3,3,4,0.5,4,3
06_00_0021,4,4,4,3,3,4,3,4,3,3,4,4,3,3,4,4,3,4,4,3,0.5,4,3
18_00_0002,3,4,3,4,3,4,3,4,4,4,3,4,3,4,4,4,3,3,4,3,0.5,4,3
24_00_0047,3,3,3,4,4,3,3,3,4,4,3,3,4,3,4,4,4,4,4,4,0.5,4,3
24_00_0004,4,4,3,4,4,4,4,4,4,4,3,3,4,4,3,3,4,3,3,3,0.49,4,2
06_00_0010,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,0.49,4,3
14_00_0040,3,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,3,4,3,3,0.49,4,3
24_00_0081,4,4,4,3,4,3,4,3,4,3,3,4,3,3,4,4,3,4,4,4,0.49,4,4
14_00_0081,3,4,3,4,4,4,4,4,4,4,3,4,4,3,4,3,3,3,4,3,0.49,4,4
22_00_0036,3,4,4,4,4,3,3,3,3,4,4,4,4,3,4,4,4,4,3,3,0.49,4,4
20_00_0050,3,3,3,4,4,3,4,3,4,4,4,3,4,4,4,4,4,3,4,3,0.49,4,4
15_00_0009,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,3,4,0.51,4,3
18_00_0110,4,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,0.51,4,4
24_00_0048,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,3,0.51,4,4
05_00_0004,3,4,4,4,3,4,4,3,3,4,3,4,4,3,4,3,4,4,4,4,0.48,4,4
14_00_0079,3,3,4,4,4,3,3,4,4,4,3,4,4,3,4,4,4,4,3,4,0.48,4,4
06_00_0008,3,3,4,3,4,3,4,3,4,4,4,4,3,4,4,4,4,3,4,4,0.48,4,4
10_00_0013,4,4,4,4,4,3,4,3,4,4,3,3,4,4,3,4,4,3,3,4,0.48,4,4
18_00_0087,3,3,3,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,4,3,0.48,4,4
24_00_0017,3,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,3,4,3,4,0.46,4,3
18_00_0011,4,3,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,3,4,3,0.46,4,3
06_00_0022,4,3,4,4,4,4,3,4,4,4,4,3,4,4,3,3,4,4,3,4,0.46,4,4
18_00_0035,3,3,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,0.46,4,4
22_00_0007,4,4,3,4,4,4,3,4,4,3,4,4,3,4,4,3,4,4,4,4,0.43,4,3
02_00_0023,4,4,4,4,3,3,4,4,4,4,3,4,4,3,4,4,4,4,3,4,0.43,4,3
18_00_0042,4,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,4,0.43,4,4
21_00_0006,4,4,3,4,4,4,3,3,4,4,3,4,4,4,4,4,3,4,4,4,0.43,4,4
24_00_0100,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,4,3,4,3,0.43,4,4
18_00_0075,3,3,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,0.43,4,4
18_00_0074,4,4,4,4,4,3,4,4,3,4,4,4,3,3,4,4,4,4,4,3,0.43,4,4
14_00_0051,3,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.4,4,3
18_00_0032,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,0.4,4,3
24_00_0023,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,0.4,4,3
18_00_0036,4,3,4,4,4,3,4,3,4,4,4,4,4,4,3,4,4,4,4,4,0.4,4,4
18_00_0013,4,3,4,4,4,4,3,4,4,3,4,4,4,4,4,4,3,4,4,4,0.4,4,4
